gene_symbol	gene_id	chrom	pops_score	magma_z	magma_p
SERPINB7	ENSG00000166396	18	-0.23785149640715	-0.57167	0.71623
OR10G3	ENSG00000169208	14	-0.2378967710792645	-1.6292	0.9483600000000001
PRSS1	ENSG00000204983	7	-0.2379031580494412	-1.5391	0.93811
C11orf52	ENSG00000149300	11	-0.23792109876343276	0.49023	0.31199
TNFRSF10D	ENSG00000173530	8	-0.23795906682621296	1.6536	0.049106
C3orf30	ENSG00000163424	3	-0.237969424389992	1.446	0.074087
OR2T2	ENSG00000196240	1	-0.2379750821199191		
LPA	ENSG00000198670	6	-0.2380205699975204	-1.0342	0.8494700000000001
ANKRD1	ENSG00000148677	10	-0.2381093540130558	1.6288	0.051673000000000004
CALCA	ENSG00000110680	11	-0.2383141755824039	-1.0390000000000001	0.8506100000000001
CRYGN	ENSG00000127377	7	-0.238337789457276	-0.26704	0.60528
GPR31	ENSG00000120436	6	-0.23837215422697516	0.9884299999999999	0.16147
OR2Z1	ENSG00000181733	19	-0.23839327050060335	0.8654	0.19341
MGMT	ENSG00000170430	10	-0.23840841326330506	-1.3695	0.91458
RBP5	ENSG00000139194	12	-0.2384297989697163	1.7123	0.043419
B3GNT6	ENSG00000198488	11	-0.23845768284461946	0.36212	0.35863
STATH	ENSG00000126549	4	-0.2385188167216144	0.8811700000000001	0.18911
DOK2	ENSG00000147443	8	-0.23851960062127064	-2.0426	0.97945
SLC7A7	ENSG00000155465	14	-0.2385481300641419	0.61746	0.26846
OR6S1	ENSG00000181803	14	-0.23859307593799906	-2.1366	0.9836799999999999
AKR1D1	ENSG00000122787	7	-0.2386059105150476	-1.2499	0.89433
TDRD5	ENSG00000162782	1	-0.23865227886687546	0.5827399999999999	0.28003
ARHGEF38	ENSG00000236699	4	-0.2387029316476349	1.0929	0.13723
FAM150B	ENSG00000189292	2	-0.23873256957625516	1.6364	0.050879
OR1L8	ENSG00000171496	9	-0.2387635828282501	0.034516000000000005	0.48623
PCDH18	ENSG00000189184	4	-0.2388115668997897	0.14720999999999998	0.44148000000000004
ITIH1	ENSG00000055957	3	-0.2388396520448821	6.8466	3.7823e-12
IGFBP1	ENSG00000146678	7	-0.2388470613508406	0.46026999999999996	0.32266
SLC52A3	ENSG00000101276	20	-0.2388758503437914	-0.65275	0.7430399999999999
RASSF6	ENSG00000169435	4	-0.2389882986085473	1.2704	0.10197
RAB17	ENSG00000124839	2	-0.2390193916206909	0.29919	0.3824
OR4B1	ENSG00000175619	11	-0.23914646654950086	1.6374	0.050773
RAB44	ENSG00000255587	6	-0.2391513499128757	0.66866	0.25186
POU2F3	ENSG00000137709	11	-0.2392877028370445	1.7333	0.041517
HK2	ENSG00000159399	2	-0.2393278479677105	0.7481300000000001	0.22719
CLLU1	ENSG00000257127	12	-0.23934182625810035	3.2658	0.00054571
C1orf110	ENSG00000185860	1	-0.2393805572156982	-0.82875	0.79638
OR5B3	ENSG00000172769	11	-0.2394537028358564	-0.083078	0.5331100000000001
C3orf27	ENSG00000198685	3	-0.23951807028088826		
PKP3	ENSG00000184363	11	-0.2396155764156437	0.87285	0.19137
IRX6	ENSG00000159387	16	-0.23968381135243316	0.67332	0.25037
ADAMTSL2	ENSG00000197859	9	-0.2397298982589013	-0.45445	0.67525
OR4N5	ENSG00000184394	14	-0.23978150878504306		
C12orf40	ENSG00000180116	12	-0.23980477480614276	0.53685	0.29568
OR1E1	ENSG00000180016	17	-0.23982705786647446	-0.16243	0.5645100000000001
CD248	ENSG00000174807	11	-0.2399164627745779	-0.6474300000000001	0.74132
HOGA1	ENSG00000241935	10	-0.2399396370405041	0.65904	0.25494
CPB2	ENSG00000080618	13	-0.2399471820351541	-0.30065	0.61816
CYP3A5	ENSG00000106258	7	-0.23999835892940316	-0.68623	0.75372
MT1A	ENSG00000205362	16	-0.24005638400215765	0.1025	0.45918000000000003
HTN1	ENSG00000126550	4	-0.2401385933907696	0.06421	0.4744
AKR1C1	ENSG00000187134	10	-0.24017848430750274	0.94405	0.17257
MNX1	ENSG00000130675	7	-0.2402474117066941	-1.2537	0.89502
MS4A10	ENSG00000172689	11	-0.2402614528192873	-0.2668	0.60519
KIT	ENSG00000157404	4	-0.2402948684144728	0.05785800000000001	0.47693
IHH	ENSG00000163501	2	-0.2403761620906743	1.0993	0.13581
KL	ENSG00000133116	13	-0.24039538463711874	-0.53914	0.7051
CD93	ENSG00000125810	20	-0.24046941936132635	0.2382	0.40586
HS3ST3B1	ENSG00000125430	17	-0.240539829071804	-1.7132	0.9566600000000001
IL36A	ENSG00000136694	2	-0.2406354717507416	-0.55045	0.7090000000000001
FOXR1	ENSG00000176302	11	-0.2406526487298688	0.72634	0.23381
OR2C1	ENSG00000168158	16	-0.24072282349243945	1.5361	0.062255
WDR63	ENSG00000162643	1	-0.2407940942182799	0.23123000000000002	0.40857
KLK11	ENSG00000167757	19	-0.24082694072046015	1.3282	0.092055
ARHGEF16	ENSG00000130762	1	-0.24093040368907395	0.6441100000000001	0.25975
C6orf123	ENSG00000146521	6	-0.2409362993830973		
OR10Q1	ENSG00000180475	11	-0.24094109994891896	2.4254	0.0076454999999999995
OR9G4	ENSG00000172457	11	-0.24099844590322655	0.6793	0.24846999999999997
HEYL	ENSG00000163909	1	-0.2410106435154375	2.2167	0.013319999999999999
NEUROG3	ENSG00000122859	10	-0.2411094099808445	0.13967000000000002	0.44446
NTS	ENSG00000133636	12	-0.2411294652204399	0.37427	0.3541
MUC13	ENSG00000173702	3	-0.2412258906248105	1.2624	0.10340999999999999
IL7	ENSG00000104432	8	-0.2413667413355853	-0.38545999999999997	0.65005
FAM161A	ENSG00000170264	2	-0.2413922758519517	-1.6662	0.9521700000000001
GRXCR1	ENSG00000215203	4	-0.2413923477617579	0.11582	0.4539
PPP1R1C	ENSG00000150722	2	-0.2415316689025763	2.8158	0.0024329
RNF223	ENSG00000237330	1	-0.24158242697047244	0.27971999999999997	0.38985
C3orf52	ENSG00000114529	3	-0.2415857961994936	-0.72785	0.76665
KLRF2	ENSG00000256797	12	-0.2416068715766261	1.9814	0.023774
SNED1	ENSG00000162804	2	-0.24169977589203706	0.16097	0.43606000000000006
MYOM3	ENSG00000142661	1	-0.24176883324921514	-0.063711	0.5254
SCGB1A1	ENSG00000149021	11	-0.24187110879319396	-0.451	0.67401
IFI30	ENSG00000216490	19	-0.2418715394940157	0.13330999999999998	0.44697
CLIC3	ENSG00000169583	9	-0.2419451438374632	0.83616	0.20153
RUFY4	ENSG00000188282	2	-0.2419987266023879	-0.54948	0.7086600000000001
OR10D3	ENSG00000197309	11	-0.24201515325265324		
OR5I1	ENSG00000167825	11	-0.2420186531217516	-2.1931	0.98585
LILRB1	ENSG00000104972	19	-0.24205258188142045	0.23512	0.40706
S100A13	ENSG00000189171	1	-0.24206043742859945	-0.13492	0.55366
BAIAP2L1	ENSG00000006453	7	-0.24207974055200995	0.17375	0.43103
ZP4	ENSG00000116996	1	-0.2421215938724691	-0.27742	0.60927
PSCA	ENSG00000167653	8	-0.2421417198910319	2.0228	0.021544999999999998
JAG1	ENSG00000101384	20	-0.2421434812465057	-0.066612	0.52655
CD3G	ENSG00000160654	11	-0.2421569579678264	1.6881	0.045693
GLYATL1	ENSG00000166840	11	-0.2421731447148399	1.2859	0.09923799999999999
BPIFB3	ENSG00000186190	20	-0.2421927343057239	-0.55079	0.70911
OR10S1	ENSG00000196248	11	-0.2422085374855205	-0.11077000000000001	0.5441
RPL21	ENSG00000122026	13	-0.2422647095119449	-0.20447	0.58101
TMEM174	ENSG00000164325	5	-0.2422873721273156	-1.0978	0.86385
FAM26E	ENSG00000178033	6	-0.24233739558599104	-0.41453	0.66076
FLT3	ENSG00000122025	13	-0.24239528684262884	1.7184	0.042865
AADACL4	ENSG00000204518	1	-0.2424097076937184	0.62865	0.26479
GSTT1	ENSG00000184674	22	-0.2424728606772224	-1.1292	0.8706
UGT2B11	ENSG00000213759	4	-0.2425679777596792	0.69495	0.24354
ADIRF	ENSG00000148671	10	-0.24257670389859665	0.0274	0.48907
NDNF	ENSG00000173376	4	-0.24258173696470234	-0.7995800000000001	0.7880199999999999
C10orf54	ENSG00000107738	10	-0.2426260284354716	1.1832	0.11837
RIN2	ENSG00000132669	20	-0.2426652178074512	1.3746	0.084631
CD8A	ENSG00000153563	2	-0.2426912313706749	0.36722	0.35673
HSD3B1	ENSG00000203857	1	-0.2427293689071257	-0.08982799999999999	0.53579
OR2AT4	ENSG00000171561	11	-0.2427348223972675	-0.068987	0.5275
BPIFB1	ENSG00000125999	20	-0.2427529028947155	0.20664000000000002	0.41815
PODNL1	ENSG00000132000	19	-0.24284068506855735	0.37066	0.35545
SCGB2A2	ENSG00000110484	11	-0.2428877109030069	0.78466	0.21633000000000002
SLC9C1	ENSG00000172139	3	-0.2429966095515885	-0.8417899999999999	0.80005
PRSS16	ENSG00000112812	6	-0.24303156437547865	5.3811	3.7018e-08
C10orf55	ENSG00000222047	10	-0.2430648842270431	-0.70328	0.7590600000000001
GREM2	ENSG00000180875	1	-0.2430896375628566	0.26168	0.39679000000000003
DES	ENSG00000175084	2	-0.2431097093973389	0.12269000000000001	0.45116999999999996
C9orf66	ENSG00000183784	9	-0.2431386501256275	1.0967	0.13638
FIGNL1	ENSG00000132436	7	-0.24342645080847966	0.7239899999999999	0.23454
ARHGDIB	ENSG00000111348	12	-0.2434815332413341	-0.79619	0.78704
FAM189A2	ENSG00000135063	9	-0.2434938077827137	1.5042	0.06626
TNNT3	ENSG00000130595	11	-0.2435423969797756	-1.0956	0.8633700000000001
C2orf71	ENSG00000179270	2	-0.2435794272421604	1.4180000000000001	0.07809400000000001
PTCHD3	ENSG00000182077	10	-0.24358452557313606	0.7138899999999999	0.23765
AKAP12	ENSG00000131016	6	-0.2437107380396301	0.45553	0.32437
TFF3	ENSG00000160180	21	-0.24374215448605746	1.4644	0.071549
OR4N2	ENSG00000176294	14	-0.2438126112091604	0.6755800000000001	0.24965
MRGPRX1	ENSG00000170255	11	-0.24381421721004246	-0.63143	0.73612
OR2S2	ENSG00000122718	9	-0.2438907195337969	0.10718	0.45732
UBQLN3	ENSG00000175520	11	-0.24396578429252924	-1.3312	0.90843
TMEM71	ENSG00000165071	8	-0.2440396488870799	-0.6502899999999999	0.74225
HSPB2	ENSG00000170276	11	-0.2440840539390268	-0.54255	0.70628
C1RL	ENSG00000139178	12	-0.24408434600677306	2.0941	0.018125
PTAFR	ENSG00000169403	1	-0.2441835485238821	2.2378	0.012615000000000001
WNT11	ENSG00000085741	11	-0.24425923976685926	0.071062	0.47167
UBL4B	ENSG00000186150	1	-0.244282714423126	-0.74744	0.7726
APOA5	ENSG00000110243	11	-0.24429354964331704	-0.96845	0.8335899999999999
SIT1	ENSG00000137078	9	-0.2443123006723073	0.051885	0.47931
CYSLTR2	ENSG00000152207	13	-0.2444041842903133	0.012794	0.4949
ASGR2	ENSG00000161944	17	-0.24444004699174404	-1.7947	0.96365
EHD2	ENSG00000024422	19	-0.24444978167695064	0.32835	0.37132
IL36RN	ENSG00000136695	2	-0.2444878571168953	0.54068	0.29436
CYP3A43	ENSG00000021461	7	-0.24455644374107205	0.79528	0.21322
NUGGC	ENSG00000189233	8	-0.2446357842467544	1.4758	0.069992
C1orf127	ENSG00000175262	1	-0.2446674257564127	-0.8183199999999999	0.7934100000000001
KRTAP8-1	ENSG00000183640	21	-0.24470394415725485	-0.14894000000000002	0.5592
DDC	ENSG00000132437	7	-0.2448049763784957	1.8187	0.034482
SERPINF2	ENSG00000167711	17	-0.24488294689272286	-0.83349	0.79772
MX1	ENSG00000157601	21	-0.24488783752867976	1.2886	0.09876499999999999
MT1G	ENSG00000125144	16	-0.2449256416668712	-1.3708	0.9147799999999999
OR51B5	ENSG00000242180	11	-0.24499697705979445	-1.2378	0.8921100000000001
C20orf166	ENSG00000174407	20	-0.2449973867021125		
GDF3	ENSG00000184344	12	-0.24511007292744424	1.6130000000000002	0.053371
TDRD15	ENSG00000218819	2	-0.24523195367662864		
UGT1A3	ENSG00000243135	2	-0.2452666397255972	-0.1128	0.5449
ITGA5	ENSG00000161638	12	-0.2453092168444357	-0.81528	0.7925399999999999
ZIM3	ENSG00000141946	19	-0.2454245180522648	-0.19873	0.57876
GFRA3	ENSG00000146013	5	-0.24562282180002235	2.8886	0.001935
PLA2G7	ENSG00000146070	6	-0.2456444960545111	2.9802	0.0014402999999999998
RASL12	ENSG00000103710	15	-0.2456914643486917	1.2271	0.10989000000000002
SULT2A1	ENSG00000105398	19	-0.24573794958431866	0.10099	0.45978
FCGR3B	ENSG00000162747	1	-0.2459619553742879	0.21586	0.41455
ZFP36L1	ENSG00000185650	14	-0.24601342037619994	0.4755	0.31722
FRG2	ENSG00000205097	4	-0.24602063574633015		
KLRB1	ENSG00000111796	12	-0.2460209356008666	1.3034	0.096222
CA5A	ENSG00000174990	16	-0.2460460531488991	1.1487	0.12534
GPR128	ENSG00000144820	3	-0.2460902710880807		
GOT1L1	ENSG00000169154	8	-0.2461199736367783	-0.9858299999999999	0.8378899999999999
NPAP1	ENSG00000185823	15	-0.24614959793243474	0.72065	0.23556
OR2AG1	ENSG00000170803	11	-0.24623487701491725	0.5074	0.30594
FAM71B	ENSG00000170613	5	-0.2463833629991025	-0.54835	0.70827
GFAP	ENSG00000131095	17	-0.24643910135457545	1.1759	0.11982000000000001
TRIM42	ENSG00000155890	3	-0.24644193779036005	2.5243	0.0057958
GPR20	ENSG00000204882	8	-0.2464848249105549	1.2775	0.10072
FOXA1	ENSG00000129514	14	-0.24652760053516884	2.1218	0.016929
MMP14	ENSG00000157227	14	-0.2465895926754862	-0.10976	0.5437
OR6N2	ENSG00000188340	1	-0.2466111379797189	-0.5603100000000001	0.71237
KDM4E	ENSG00000235268	11	-0.2466331177947048	-0.63875	0.73851
TAGLN	ENSG00000149591	11	-0.2466516752217813	2.0058	0.022438
OR10W1	ENSG00000172772	11	-0.2466682262214451	2.0183	0.021779
TMEM173	ENSG00000184584	5	-0.2466890344770968	1.1584	0.12335
MS4A13	ENSG00000204979	11	-0.24677641073393214	-0.62743	0.7348100000000001
KLRC1	ENSG00000134545	12	-0.24682933820411485	1.4834	0.068982
WFDC2	ENSG00000101443	20	-0.2468329769360825	0.45523	0.32447
CSN2	ENSG00000135222	4	-0.2469812241413364	-0.18145999999999998	0.5720000000000001
TREM2	ENSG00000095970	6	-0.2470861253357828	1.5225	0.063948
TLX2	ENSG00000115297	2	-0.2471085291426067	1.369	0.0855
CCR8	ENSG00000179934	3	-0.24721893951939344	1.8176	0.03456
PITX1	ENSG00000069011	5	-0.2472250425601995	0.17820999999999998	0.42928
IFIT1	ENSG00000185745	10	-0.2472707852314708	1.2413	0.10725
RGS22	ENSG00000132554	8	-0.2473038327861108	-0.23356999999999997	0.59234
SKA1	ENSG00000154839	18	-0.24743017239239365	-2.0242	0.9785299999999999
TRDN	ENSG00000186439	6	-0.2474810217871693	2.4227	0.007703100000000001
CA13	ENSG00000185015	8	-0.24760233206796325	-0.87877	0.81024
RIPK4	ENSG00000183421	21	-0.2476360001690925	1.9433	0.025988999999999998
LATS2	ENSG00000150457	13	-0.24767602329558586	-0.52718	0.70097
SDHD	ENSG00000255292	11	-0.24771815508633604		
FOXS1	ENSG00000179772	20	-0.2477245969730933	1.1914	0.11674000000000001
MDFI	ENSG00000112559	6	-0.2477854593945319	0.5506	0.29096
PROK1	ENSG00000143125	1	-0.2478231937630024	0.5516	0.29061
OR10G2	ENSG00000255582	14	-0.2478746401000173	-0.24356999999999998	0.59622
ADAD1	ENSG00000164113	4	-0.24790420715949935	0.76923	0.22088000000000002
OAS2	ENSG00000111335	12	-0.247906895518293	0.8278	0.20389000000000002
TMPRSS11A	ENSG00000187054	4	-0.247921387396887	0.36116	0.35899000000000003
OR6J1	ENSG00000255804	14	-0.24795085640064105		
OR5AU1	ENSG00000169327	14	-0.2480280346557329	0.23945999999999998	0.40537
SPAG11A	ENSG00000178287	8	-0.24806317704163186	0.1224	0.45128999999999997
AHSG	ENSG00000145192	3	-0.2480704154333469	-0.25233	0.5996100000000001
TAAR1	ENSG00000146399	6	-0.2481844743011313	-0.60783	0.72835
PIK3C2G	ENSG00000139144	12	-0.2482628855710156	1.5978	0.055039
HOXB13	ENSG00000159184	17	-0.2485978201670249	-1.2832	0.9002899999999999
TRIM43	ENSG00000144015	2	-0.24860452379782674	-1.3906	0.9178299999999999
PDE6G	ENSG00000185527	17	-0.2486662398526072	1.0531	0.14615
APOA4	ENSG00000110244	11	-0.2486695724993648	0.51013	0.30498000000000003
CFB	ENSG00000244255	6	-0.2486759949887289		
FOXC2	ENSG00000176692	16	-0.2486993374365969		
BLACE	ENSG00000204960	7	-0.24875027006915498		
CLRN3	ENSG00000180745	10	-0.2488654813689845	1.8666	0.030982
PDE6A	ENSG00000132915	5	-0.24894811805345246	-1.5547	0.93999
OR2T6	ENSG00000198104	1	-0.2489497651430313	1.8826	0.029878
OR52L1	ENSG00000183313	11	-0.2489691329458528	-0.76927	0.77913
HLA-E	ENSG00000204592	6	-0.24901634981644746	1.0987	0.13594
PLCZ1	ENSG00000139151	12	-0.24908193915477714	0.010105	0.49596999999999997
CLPSL1	ENSG00000204140	6	-0.2490827792574512	0.11264	0.45516
FGD2	ENSG00000146192	6	-0.2491459827637941	1.0802	0.14003
NOTCH2NL	ENSG00000213240	1	-0.2493307636340974	-0.0055146	0.5022
OR6Y1	ENSG00000197532	1	-0.2493407422324573	-1.8230000000000002	0.96585
OR6C2	ENSG00000179695	12	-0.2494857170483585	-1.2009	0.8851
C5orf46	ENSG00000178776	5	-0.2495452854147564	0.127	0.44947
TRIM15	ENSG00000204610	6	-0.24957927435289498	3.5582	0.00018672
ANKRD30A	ENSG00000148513	10	-0.2495874359434091	0.31016	0.37822
DPPA5	ENSG00000203909	6	-0.2495888065754948	-0.42527	0.66468
DCD	ENSG00000161634	12	-0.24963186555128164	0.37556	0.35362
IRG1	ENSG00000102794	13	-0.2496501597558629	0.33050999999999997	0.37051
SLC44A4	ENSG00000204385	6	-0.2497354473390203	7.0898	6.713e-13
ETV7	ENSG00000010030	6	-0.24983772803371776	0.19383	0.42316000000000004
AMBP	ENSG00000106927	9	-0.2498442617608292	-0.59387	0.7237
RAG1	ENSG00000166349	11	-0.249945458362662	1.8875	0.029547000000000004
CPN2	ENSG00000178772	3	-0.24996318280613966	-0.7209300000000001	0.76452
OR14C36	ENSG00000177174	1	-0.25010131822530035	1.9768	0.024034
C12orf75	ENSG00000235162	12	-0.2501311748190985	0.9804299999999999	0.16344
PROKR1	ENSG00000169618	2	-0.2501328622267868	-0.55843	0.71173
ISLR	ENSG00000129009	15	-0.25014525086346084	3.0017	0.0013422
IL17RD	ENSG00000144730	3	-0.25020005243868626	-1.1052	0.86546
FAM26D	ENSG00000164451	6	-0.2502787874412297	0.0026388	0.49895
EPHA2	ENSG00000142627	1	-0.25036043908960764	0.012977	0.49482
OR51J1	ENSG00000184321	11	-0.2503911153499481		
COLCA1	ENSG00000196167	11	-0.2504207391021865	0.78166	0.21721
SH3TC2	ENSG00000169247	5	-0.2504330822084835	0.10102	0.45976999999999996
CPPED1	ENSG00000103381	16	-0.25057351955518803	-1.5727	0.94211
MSR1	ENSG00000038945	8	-0.2506022358750564	3.4942	0.00023775
HAL	ENSG00000084110	12	-0.2506946554090829	-1.2859	0.9007700000000001
FPR3	ENSG00000187474	19	-0.2507585688997775	2.7636	0.002858
HMHB1	ENSG00000158497	5	-0.2507876177709384	1.6354	0.050986000000000004
ELOVL3	ENSG00000119915	10	-0.2507950157742053	1.3388	0.090322
FAM107A	ENSG00000168309	3	-0.2508129022829919	-0.11905999999999999	0.5473899999999999
ATP12A	ENSG00000075673	13	-0.2508207319535317	-0.14454	0.5574600000000001
MCOLN2	ENSG00000153898	1	-0.2508342235506492	1.4623	0.07183300000000001
SLC26A9	ENSG00000174502	1	-0.25087554306646004	-1.1014	0.8646299999999999
OR4Q3	ENSG00000182652	14	-0.25088600041706466	-0.5549	0.7105199999999999
HOXD4	ENSG00000170166	2	-0.2509605609810363	1.169	0.1212
NXNL1	ENSG00000171773	19	-0.25105235103412554	-1.0867	0.86141
MLNR	ENSG00000102539	13	-0.2510659397652389	-0.98065	0.83662
PON1	ENSG00000005421	7	-0.2512464744817537	-0.0024286999999999998	0.50097
TM4SF4	ENSG00000169903	3	-0.25128319904059965	-2.9046	0.99816
HLX	ENSG00000136630	1	-0.2513292928200081	-1.0766	0.8591700000000001
NLRP3	ENSG00000162711	1	-0.2513308293248072	0.60624	0.27218000000000003
NLRP8	ENSG00000179709	19	-0.25133300414103626	-0.44953999999999994	0.67348
UGT1A4	ENSG00000244474	2	-0.2514566738959253	-0.1899	0.57531
RD3	ENSG00000198570	1	-0.2514764233875351	1.7323	0.041606
SIRPB2	ENSG00000196209	20	-0.25148179825103684	1.7275	0.042037
NR1H4	ENSG00000012504	12	-0.251506371129409	1.0961	0.13652
XCR1	ENSG00000173578	3	-0.2516264103937457	1.7369	0.041199
PDLIM4	ENSG00000131435	5	-0.2517094962199254	-0.13483	0.5536300000000001
SERPINA10	ENSG00000140093	14	-0.2517148449038106	0.5265	0.29927
PGLYRP3	ENSG00000159527	1	-0.2517604260671118	0.089435	0.46437
OR9Q1	ENSG00000186509	11	-0.25176955416136765	2.488	0.006422700000000001
FER1L6	ENSG00000214814	8	-0.2518852693789417	-0.93274	0.82452
AMICA1	ENSG00000160593	11	-0.2519183643106937	2.839	0.0022625
EFNA1	ENSG00000169242	1	-0.25215874794838955	-0.79067	0.7854300000000001
FCN2	ENSG00000160339	9	-0.2521808724175945	0.6265	0.26549
NKX2-8	ENSG00000136327	14	-0.2522217867117803	-1.3435	0.91045
COL6A1	ENSG00000142156	21	-0.2522386059606183	0.49117	0.31165
OR1L4	ENSG00000136939	9	-0.2522984474351319	0.24378000000000002	0.4037
UGT1A8	ENSG00000241635	2	-0.2523613955788164	0.052902	0.47891000000000006
KRT18	ENSG00000111057	12	-0.2523656984937652	0.8248200000000001	0.20474
LAG3	ENSG00000089692	12	-0.252385917969128	0.054475	0.47828000000000004
TRIM49C	ENSG00000204449	11	-0.2524700849700568		
MUC19	ENSG00000205592	12	-0.2524838140474305	0.54499	0.29288000000000003
HPSE	ENSG00000173083	4	-0.2524920501951818	-0.3788	0.64758
OR51V1	ENSG00000176742	11	-0.2525455678078343	-0.47701000000000005	0.6833199999999999
TNFSF8	ENSG00000106952	9	-0.2525949987695081	-1.0289	0.84824
OR11G2	ENSG00000196832	14	-0.2526160071816925	-0.70803	0.76054
RDH12	ENSG00000139988	14	-0.2526696501497675	1.0177	0.15441
OR5M11	ENSG00000255223	11	-0.2527927587340589	-1.1105	0.86661
OR10P1	ENSG00000175398	12	-0.2527980786998801	-0.97469	0.83514
OR52A5	ENSG00000171944	11	-0.2528604778715774	0.96409	0.1675
RHPN2	ENSG00000131941	19	-0.25293452465943284	0.96139	0.16818
ILDR1	ENSG00000145103	3	-0.2529508391325919	0.70641	0.23997
ALX4	ENSG00000052850	11	-0.2530312420749738	0.10509	0.45815
OCLN	ENSG00000197822	5	-0.2530836468224435	-0.22209	0.5878800000000001
TEAD4	ENSG00000197905	12	-0.2531018208998603	0.28541	0.38766
ATOH8	ENSG00000168874	2	-0.2531304927026321	0.78852	0.2152
MS4A15	ENSG00000166961	11	-0.25321399295345304	-2.0245	0.97854
AURKB	ENSG00000178999	17	-0.2532339618411957	0.7274	0.23349
KCNK5	ENSG00000164626	6	-0.25325816713156896	-0.5736399999999999	0.7168899999999999
PRSS58	ENSG00000258223	7	-0.2533069774855451	0.92729	0.17689000000000002
UGT1A5	ENSG00000240224	2	-0.25331083134526394	-0.36764	0.6434300000000001
SERPINB1	ENSG00000021355	6	-0.2535185739531558	-0.16792	0.5666800000000001
FLNC	ENSG00000128591	7	-0.2535560761421957	-0.3255	0.6276
SSTR5	ENSG00000162009	16	-0.2537091483037023	-0.37285999999999997	0.64537
MYCT1	ENSG00000120279	6	-0.2537495083538357	0.13138	0.44773999999999997
PRG2	ENSG00000186652	11	-0.2537932145242921	2.5824	0.004906399999999999
MMP26	ENSG00000167346	11	-0.2538401654484204	1.0505	0.14675
TNFSF13B	ENSG00000102524	13	-0.25391907754009585	2.3938	0.0083382
CFHR3	ENSG00000116785	1	-0.2540404173752016	1.0643	0.14359
CCL13	ENSG00000181374	17	-0.2540641403740195	0.010176000000000001	0.49593999999999994
P2RY12	ENSG00000169313	3	-0.2540952834094028	-0.46871	0.6803600000000001
BST1	ENSG00000109743	4	-0.25412362657680504	-0.5433100000000001	0.70654
MXRA8	ENSG00000162576	1	-0.25418922714050923	0.8525	0.19697
PRR5L	ENSG00000135362	11	-0.2545787988618584	0.53455	0.29648
AIRE	ENSG00000160224	21	-0.25471110207818176	0.1385	0.44492
MYEOV	ENSG00000172927	11	-0.2547124574797661	0.62353	0.26647
OR10C1	ENSG00000206474	6	-0.2548070402215993	0.9628700000000001	0.16781
ABCB11	ENSG00000073734	2	-0.2548287281944903	-0.9209999999999999	0.8214799999999999
PSAPL1	ENSG00000178597	4	-0.2548375018698626	0.85745	0.1956
CLEC12A	ENSG00000172322	12	-0.25489102355182186	0.71634	0.23689000000000002
CA3	ENSG00000164879	8	-0.2549242567483105	-1.2366	0.8918799999999999
MUC5AC	ENSG00000215182	11	-0.25508661276190153	-0.6424	0.73969
KRT16	ENSG00000186832	17	-0.25513734119801906	0.16149000000000002	0.43585
OR7G1	ENSG00000161807	19	-0.25523997630352563	-1.1329	0.87136
GRHL3	ENSG00000158055	1	-0.25545183102763674	1.0446	0.14811
GEM	ENSG00000164949	8	-0.2556033906080266	-0.71699	0.76331
SEMA3E	ENSG00000170381	7	-0.25564908164713784	0.10822000000000001	0.45691000000000004
CD1A	ENSG00000158477	1	-0.2557962708713093	1.2579	0.10422000000000001
ASAP3	ENSG00000088280	1	-0.2558046732328861	-0.19791	0.57844
OR4D6	ENSG00000166884	11	-0.2558456328948636	0.46936000000000005	0.31940999999999997
SMR3B	ENSG00000171201	4	-0.2558875911723894	0.016597999999999998	0.49338000000000004
ABI3	ENSG00000108798	17	-0.2559604213169157	-1.6732	0.95285
XKR9	ENSG00000221947	8	-0.2560058111495511	0.29244000000000003	0.38497
CCDC172	ENSG00000182645	10	-0.2560771057956405	0.69213	0.24443
TNFRSF11B	ENSG00000164761	8	-0.2560969398862408	2.3267	0.0099908
STRA8	ENSG00000146857	7	-0.2561095157117861	1.9043	0.028437999999999998
RUNX3	ENSG00000020633	1	-0.256177357803958	0.5452100000000001	0.2928
ZNF683	ENSG00000176083	1	-0.2561834410408736	0.49683999999999995	0.30965
PROM2	ENSG00000155066	2	-0.2562413963854281	-1.0103	0.84383
GDF7	ENSG00000143869	2	-0.2562732073157677	-1.3359999999999999	0.90923
RPTN	ENSG00000215853	1	-0.2564295480651393	-2.4862	0.99354
DLEU7	ENSG00000186047	13	-0.2564744881813532	0.2359	0.40676
CSF3	ENSG00000108342	17	-0.2565471018355122	0.41393	0.33946
FMO4	ENSG00000076258	1	-0.2568130544333317	0.32239	0.37358
CDSN	ENSG00000204539	6	-0.2569208075752068	4.5698	2.4409e-06
FOXD2	ENSG00000186564	1	-0.2570179838050179	0.41531999999999997	0.33895
CAMP	ENSG00000164047	3	-0.2570187791623376	-0.28506	0.6122
LAMP3	ENSG00000078081	3	-0.2570720633616417	1.0971	0.13629000000000002
THBS2	ENSG00000186340	6	-0.25708707591150115	0.32782	0.37151999999999996
FGL1	ENSG00000104760	8	-0.2571072874044062	0.77315	0.21971999999999997
GALNT5	ENSG00000136542	2	-0.2571346036160089	-0.19924	0.57896
ABCC3	ENSG00000108846	17	-0.2571493831804219	0.9806799999999999	0.16337000000000002
