SAMPID,compartment,fraction_point,fraction_boot_mean,fraction_boot_ci_low,fraction_boot_ci_high,fraction_boot_cv,residual_l2,residual_ratio,flag_poor_fit
GTEX-1CB4G-0426-SM-7MXUN,Vascular,0.4269152370734811,0.42762216822640914,0.4022257639743812,0.4526456944255362,0.030111801600579354,200.2658735829934,0.5568340045332125,True
GTEX-1CB4G-0426-SM-7MXUN,MuSC,0.49896950419835207,0.49959875135901466,0.4735928558855875,0.5288824232534208,0.028894268219831327,200.2658735829934,0.5568340045332125,True
GTEX-1CB4G-0426-SM-7MXUN,FAP,0.0,0.0,0.0,0.0,0.0,200.2658735829934,0.5568340045332125,True
GTEX-1CB4G-0426-SM-7MXUN,Immune,0.0741152587281669,0.07277908041457652,0.028262731328276895,0.11688156752343139,0.2978439854072832,200.2658735829934,0.5568340045332125,True
GTEX-1CB4H-0426-SM-7MXTL,Vascular,0.5143197298115283,0.5142049379898672,0.483182501621156,0.5392452033496066,0.028636823939584805,193.1722923048015,0.40267576738027405,False
GTEX-1CB4H-0426-SM-7MXTL,MuSC,0.407140961579439,0.40747750794210624,0.3841204188933198,0.429378331877765,0.02958288153839896,193.1722923048015,0.40267576738027405,False
GTEX-1CB4H-0426-SM-7MXTL,FAP,0.04803737594652107,0.04767999350488045,0.036193706289644634,0.05884157285684616,0.12285075201681189,193.1722923048015,0.40267576738027405,False
GTEX-1CB4H-0426-SM-7MXTL,Immune,0.030501932662511593,0.030637560563146274,0.0,0.08254958090904611,0.7243117872869024,193.1722923048015,0.40267576738027405,False
GTEX-1CB4I-0326-SM-7DHMM,Vascular,0.41051759127649345,0.4088912937770963,0.39063593889798626,0.4279476263514754,0.02345069230680975,217.6604803372159,0.5507405881843094,True
GTEX-1CB4I-0326-SM-7DHMM,MuSC,0.5887259214190153,0.5877577551759967,0.5701146531272752,0.6062994229250018,0.016265989663926173,217.6604803372159,0.5507405881843094,True
GTEX-1CB4I-0326-SM-7DHMM,FAP,0.000756487304491218,0.0029332696499888215,0.0,0.013482171106586583,1.4143130824865167,217.6604803372159,0.5507405881843094,True
GTEX-1CB4I-0326-SM-7DHMM,Immune,0.0,0.00041768139691837896,0.0,0.0,7.762170697979913,217.6604803372159,0.5507405881843094,True
GTEX-1CB4J-1226-SM-7P8P3,Vascular,0.5015975741353779,0.5016107706721257,0.4670827653483096,0.5317254640626353,0.03277533819228161,198.98200289545315,0.4654836329616669,False
GTEX-1CB4J-1226-SM-7P8P3,MuSC,0.4330927957373823,0.43339325708705023,0.40423758691558126,0.45983503406640663,0.03327005048272966,198.98200289545315,0.4654836329616669,False
GTEX-1CB4J-1226-SM-7P8P3,FAP,0.021842820656710178,0.021571946442102006,0.009669831332976279,0.03363948010838903,0.28160510698769176,198.98200289545315,0.4654836329616669,False
GTEX-1CB4J-1226-SM-7P8P3,Immune,0.0434668094705297,0.0434240257987212,0.0,0.10444700569037894,0.6077600068474438,198.98200289545315,0.4654836329616669,False
GTEX-1E1VI-0426-SM-7DHN1,Vascular,0.4001023273363517,0.4006018834975281,0.3753728712722333,0.424642969937688,0.02987043148161589,197.49755907147892,0.5479296224500609,True
GTEX-1E1VI-0426-SM-7DHN1,MuSC,0.49019517916858935,0.49087054761667753,0.4655784009902317,0.5191687603240049,0.02863455187307529,197.49755907147892,0.5479296224500609,True
GTEX-1E1VI-0426-SM-7DHN1,FAP,0.0,0.0,0.0,0.0,0.0,197.49755907147892,0.5479296224500609,True
GTEX-1E1VI-0426-SM-7DHN1,Immune,0.10970249349505894,0.10852756888579422,0.06582570176628444,0.14752276712301288,0.19151522971246496,197.49755907147892,0.5479296224500609,True
GTEX-1E2YA-0526-SM-7P8RY,Vascular,0.5482013849204083,0.5425653293239577,0.5136760030732311,0.5631599387855312,0.02285649231880188,204.78229971776872,0.5187129556271394,True
GTEX-1E2YA-0526-SM-7P8RY,MuSC,0.4517986150795917,0.4474315029150367,0.42309230595138353,0.46727412590384,0.02509900141705053,204.78229971776872,0.5187129556271394,True
GTEX-1E2YA-0526-SM-7P8RY,FAP,0.0,0.0004582226509119505,0.0,0.005667888401307303,3.2044089276519014,204.78229971776872,0.5187129556271394,True
GTEX-1E2YA-0526-SM-7P8RY,Immune,0.0,0.009544945110094244,0.0,0.05645372656461617,1.6831888534964619,204.78229971776872,0.5187129556271394,True
GTEX-1EH9U-0326-SM-7P8S2,Vascular,0.419060249302194,0.4183243808777335,0.39982812677088886,0.43668914968720657,0.02322813761787387,209.66131627128212,0.49139481639668614,False
GTEX-1EH9U-0326-SM-7P8S2,MuSC,0.5123054266568177,0.5123098286606064,0.49400427679452563,0.5302519465419772,0.018201573439048248,209.66131627128212,0.49139481639668614,False
GTEX-1EH9U-0326-SM-7P8S2,FAP,0.06863432404098824,0.06829666406502813,0.055600146361247785,0.0815548541564927,0.09776509871324156,209.66131627128212,0.49139481639668614,False
GTEX-1EH9U-0326-SM-7P8S2,Immune,0.0,0.0010691263966315305,0.0,0.014966276881244838,5.103486409596433,209.66131627128212,0.49139481639668614,False
GTEX-1EMGI-0326-SM-9MQM5,Vascular,0.45655400867259915,0.45705057109257374,0.4287703502877623,0.4829966001356017,0.029905991442386096,205.1188900314483,0.5317909167892891,True
GTEX-1EMGI-0326-SM-9MQM5,MuSC,0.5005400065526662,0.5007607904440298,0.47388220152752475,0.5285787958797582,0.02875270495677037,205.1188900314483,0.5317909167892891,True
GTEX-1EMGI-0326-SM-9MQM5,FAP,0.0,0.0,0.0,0.0,0.0,205.1188900314483,0.5317909167892891,True
GTEX-1EMGI-0326-SM-9MQM5,Immune,0.04290598477473476,0.04218863846339606,0.0,0.0880807403628645,0.5326924575109935,205.1188900314483,0.5317909167892891,True
GTEX-1EN7A-0326-SM-7P8T1,Vascular,0.4241913687444464,0.4243717499196041,0.39849250391414615,0.44893548938179867,0.0298267928620403,202.64785337163266,0.5560728737328723,True
GTEX-1EN7A-0326-SM-7P8T1,MuSC,0.5328753220680067,0.5334863997783048,0.5041851314674435,0.5625651434155964,0.028470829676202725,202.64785337163266,0.5560728737328723,True
GTEX-1EN7A-0326-SM-7P8T1,FAP,0.0,0.0,0.0,0.0,0.0,202.64785337163266,0.5560728737328723,True
GTEX-1EN7A-0326-SM-7P8T1,Immune,0.042933309187546946,0.042141850302090986,0.0,0.09110958104435578,0.5145276205588374,202.64785337163266,0.5560728737328723,True
GTEX-1EU9M-0126-SM-7P8P8,Vascular,0.46517573373111487,0.46579807061991724,0.4399104302843255,0.49070732755682966,0.028294908174456998,196.77370067856475,0.4640811376447162,False
GTEX-1EU9M-0126-SM-7P8P8,MuSC,0.4337781780987492,0.43452373821915613,0.4103176758073235,0.460395837046206,0.02929944037954766,196.77370067856475,0.4640811376447162,False
GTEX-1EU9M-0126-SM-7P8P8,FAP,0.0,0.0,0.0,0.0,0.0,196.77370067856475,0.4640811376447162,False
GTEX-1EU9M-0126-SM-7P8P8,Immune,0.10104608817013577,0.09967819116092633,0.05258654079070027,0.14041265171814335,0.21263548297254423,196.77370067856475,0.4640811376447162,False
GTEX-1EWIQ-0626-SM-7PBYW,Vascular,0.4381923990680595,0.43863671730541887,0.4162039473705961,0.45945006100608127,0.02446003978799165,194.74506260710658,0.4275078723474118,False
GTEX-1EWIQ-0626-SM-7PBYW,MuSC,0.44500251952487885,0.44573587109160145,0.4252546616267248,0.46768815664641955,0.025164404585014725,194.74506260710658,0.4275078723474118,False
GTEX-1EWIQ-0626-SM-7PBYW,FAP,0.0,0.0,0.0,0.0,0.0,194.74506260710658,0.4275078723474118,False
GTEX-1EWIQ-0626-SM-7PBYW,Immune,0.1168050814070617,0.1156274116029792,0.08156776738011214,0.1480006464734794,0.14597971246930486,194.74506260710658,0.4275078723474118,False
GTEX-1EX96-1526-SM-7PBXK,Vascular,0.42161433027202133,0.4218085841828101,0.39219265732691383,0.4461459472398809,0.0334176408424347,198.0960107145554,0.5309921975295684,True
GTEX-1EX96-1526-SM-7PBXK,MuSC,0.5296244233917031,0.5301168025759015,0.4991019588204749,0.5608762094944926,0.030292788121538898,198.0960107145554,0.5309921975295684,True
GTEX-1EX96-1526-SM-7PBXK,FAP,0.0,0.0,0.0,0.0,0.0,198.0960107145554,0.5309921975295684,True
GTEX-1EX96-1526-SM-7PBXK,Immune,0.048761246336275425,0.04807461324128829,0.0,0.10128911246462369,0.5224773552907859,198.0960107145554,0.5309921975295684,True
GTEX-1F48J-0526-SM-9WYSX,Vascular,0.45249850126158614,0.45149078617835,0.4320421437184268,0.4680480697676442,0.02054611376610902,202.5732352307605,0.39497097957176625,False
GTEX-1F48J-0526-SM-9WYSX,MuSC,0.5381647106870998,0.5373233300157692,0.5197003618261924,0.5547598383908087,0.016887544963175183,202.5732352307605,0.39497097957176625,False
GTEX-1F48J-0526-SM-9WYSX,FAP,0.009336788051313981,0.009082529797764523,0.0,0.020391031932885773,0.6013321992897507,202.5732352307605,0.39497097957176625,False
GTEX-1F48J-0526-SM-9WYSX,Immune,0.0,0.0021033540081164693,0.0,0.03138914203812303,3.8982719223378077,202.5732352307605,0.39497097957176625,False
GTEX-1F52S-0826-SM-7P8TQ,Vascular,0.41202606907749095,0.4121455811946035,0.39413735372055786,0.4295671132428669,0.021696437136991497,214.5126649433942,0.48753674093767313,False
GTEX-1F52S-0826-SM-7P8TQ,MuSC,0.5440578131466706,0.5442490653834274,0.5267512485321029,0.5610964877088888,0.016296683386908067,214.5126649433942,0.48753674093767313,False
GTEX-1F52S-0826-SM-7P8TQ,FAP,0.04391611777583846,0.04357350367342794,0.03168579676070167,0.05607483054801957,0.14685821941807609,214.5126649433942,0.48753674093767313,False
GTEX-1F52S-0826-SM-7P8TQ,Immune,0.0,3.184974854015759e-05,0.0,0.0,22.301122761822015,214.5126649433942,0.48753674093767313,False
GTEX-1F5PK-2626-SM-7RHH6,Vascular,0.3740902374319508,0.371542690226958,0.3505503684088067,0.3891074846233464,0.027565473189235242,207.88463898022042,0.40713302161103027,False
GTEX-1F5PK-2626-SM-7RHH6,MuSC,0.4466729051114678,0.44357200674224484,0.4206036905320793,0.46295185752443385,0.024083815853608217,207.88463898022042,0.40713302161103027,False
GTEX-1F5PK-2626-SM-7RHH6,FAP,0.17558353597804618,0.1741094637934256,0.16016007867377335,0.1875993788542285,0.03960811423264429,207.88463898022042,0.40713302161103027,False
GTEX-1F5PK-2626-SM-7RHH6,Immune,0.003653321478535326,0.010775839237371876,0.0,0.052807397445681616,1.4485560995026545,207.88463898022042,0.40713302161103027,False
