,SCENIC__FAP__ATF3,SCENIC__FAP__CEBPB,SCENIC__FAP__EGR1,SCENIC__FAP__FOS,SCENIC__FAP__FOSL2,SCENIC__FAP__IRF1,SCENIC__FAP__JUNB,SCENIC__FAP__KLF10,SCENIC__MuSC__ATF3,SCENIC__MuSC__CEBPB,SCENIC__MuSC__EGR1,SCENIC__MuSC__FOS,SCENIC__MuSC__FOSL2,SCENIC__MuSC__IRF1,SCENIC__MuSC__JUNB,SCENIC__MuSC__KLF10,SCENIC__Vascular__ATF3,SCENIC__Vascular__CEBPB,SCENIC__Vascular__EGR1,SCENIC__Vascular__FOS,SCENIC__Vascular__FOSL2,SCENIC__Vascular__IRF1,SCENIC__Vascular__JUNB,SCENIC__Vascular__KLF10,CollecTRI__ATF3,CollecTRI__CEBPB,CollecTRI__EGR1,CollecTRI__FOS,CollecTRI__FOSL2,CollecTRI__IRF1,CollecTRI__JUNB,CollecTRI__KLF10
GTEX-1B97I-2026-SM-7DHN2,-3.2151127409619287,4.587558478042111,3.8874818245937783,10.47856359568583,0.6677484163749176,2.8841373805372768,0.6384956304429675,5.152653309447483,2.689716747402095,6.992342792741391,8.05172772359572,3.5006398266128445,2.9433787705800785,3.586811539153993,-2.9768108760266916,2.868577166753872,-0.5205177000927577,4.472139748373675,-6.553941652404603,3.7372701329990714,4.445549300250963,3.0593804238813473,2.746040657561117,2.1972932833139445,3.871113194695407,12.253815379679589,8.828514594042352,5.600275229768002,-1.397803352928793,2.3730298179168066,3.322938859802626,2.8482862233956014
GTEX-1B97J-1226-SM-7PBZR,-3.2580382834243484,4.175011113072614,4.746796021594987,9.650162084323552,0.8698025680598275,2.9622034214997353,-0.6806171066808182,4.393172665667946,2.7887426235639956,6.221538333522904,8.323908553082369,4.172699897142598,2.8366824336837464,3.1360147365125495,-3.8530726861055236,2.032202673340063,-0.6313119622535786,4.325293807070704,-6.564523746907407,4.293305260131398,4.2821070737372375,2.7351140014671613,2.5682961451087345,1.78135296731174,3.493015368833333,11.822101075673606,9.007613988143332,5.659816608982964,-1.702157471745382,2.620761576801443,3.3028975121031405,2.9583407382562363
GTEX-1B996-0326-SM-7DHMU,-3.7185675181655853,4.71401932072958,4.789134008610732,10.590332261256956,0.9243667098676577,2.6945014699041194,0.5077741686579822,4.936485803709129,2.3954900224050446,6.111038581080947,9.083927739218066,4.481555414342532,2.8128396169853085,3.712935660575575,-3.8209722206782755,3.011464058728963,-0.7424363073212158,4.591858778291429,-6.01925270819538,4.896374705199291,4.722212181596124,2.6658574331137213,2.6710432213118076,1.771103803117471,3.5538044206001707,11.264038747651604,8.8832233573406,6.506826945114915,-2.492889987992427,2.5685894896429424,3.7695944027536674,3.2615767967107683
GTEX-1BAJH-0126-SM-7DHMF,-3.3415953355192207,3.6543857579986585,5.909182171094359,11.009302896437791,0.8597335009405859,2.5640446963576213,0.4115846639865223,4.435921719003563,3.00535946633396,5.674698626105451,8.717766058911822,3.503324768510774,2.7572735319375363,3.148077482447611,-5.573631609331922,2.9372758420515903,-0.681646775982839,4.6485654824121685,-7.196891501648567,4.639511482651206,3.727151725322349,2.8146619089690907,2.345439245917989,1.7164073202500145,3.7016686001646657,10.36167078758929,8.88687973430756,5.699013597357652,-1.5885104679821878,3.181717984338724,3.3429981134008857,2.61402976997877
GTEX-1C2JI-2126-SM-793CG,-3.4098480882857065,4.509641174737768,5.2848338343667844,10.374125012952794,0.8470739652946484,3.040566062621192,-0.6604204798490318,4.530296890036797,3.1177390721496683,6.748952237523627,8.51183278171341,4.134191163281334,2.702658241810956,3.241109223578542,-3.7047273643083396,2.7437952646463093,-0.6893197802163539,4.146043364925701,-7.500293394344883,4.205562095845053,4.0692803769130546,2.7295604750700475,2.890305886268948,2.005542697923305,3.6510496380978887,12.341854840796646,9.2197845773759,5.762622684692754,-1.4504838307165613,2.0118926848641645,3.5554404322983406,2.6024145485573973
GTEX-1C475-1726-SM-73KVX,-3.694416806616121,5.601429483266914,5.616181430746614,10.928605190291929,1.0343800552283786,3.2941110095899,-1.1753493595152986,4.916471818136153,3.335212067799854,6.637466936576339,9.104490969177716,3.9088250604167367,2.8277660177382518,3.7157193253734393,-3.093296394937633,2.733481968807024,-0.7878227070520366,4.131937306750635,-7.510974647365559,4.313693292319508,4.708510038690412,2.7830488903890456,2.532215122414239,2.018433206816109,3.170583646516134,12.692828423650848,9.84759108044075,6.420638661311114,-1.7653161629954666,2.7451247908586667,3.8031823792351047,2.8048095421849557
GTEX-1C4CL-0326-SM-7DHMH,-3.403779593635909,4.219408828600592,4.149981555247543,10.60382118371828,0.8302501215230258,3.1958856873464168,-0.09435976488282855,5.336621206817588,2.6311650026917843,5.840267128889541,8.838738165548705,3.890977071636605,2.9464674096665227,3.249084403035274,-3.3605292339796407,2.666311614649486,-0.5091430188041041,4.070026516625048,-6.298954401539685,3.5439133966463054,4.840705032426709,2.945244940410059,3.464818324655587,1.8746062627841922,3.9602881394635374,11.690973728776033,8.836034507371648,6.86378198275402,-1.5261861342161198,2.497170461596616,3.1909267390641354,3.0238694772275565
GTEX-1C64N-0326-SM-7P8QC,-3.0655466009925147,3.7213362643701036,4.192453173901259,9.854562624815818,0.7276342624926582,2.3893613384474346,0.6131309638679212,4.316763632208393,2.7064948811367437,5.509444409769779,8.693297862647489,4.577753263101625,2.794752189046393,3.1775887424910887,-5.220834055855321,3.023337078941936,-0.6006013289852187,4.589278252593985,-5.78251010765022,3.9115549165128054,3.8305438177728406,2.9668118935456658,2.899155634386309,1.3723084647598178,3.9419111290430258,10.10089616234209,7.808621305849698,5.696354454775593,-1.2762149822481035,2.8448499114350048,3.2557028549945164,2.7875086385866927
GTEX-1C64O-0326-SM-73KVW,-2.7666019499213155,4.063799713118916,3.2990311509338954,10.684559843661285,0.9695793869046878,3.179606167293364,1.0161582094556418,4.896713125295703,2.5652558214142727,7.016513077310663,8.645045797003798,3.7766389200016532,2.910625081565309,3.169119188995873,-3.136626965106983,2.684683925277334,-0.6400711116380591,4.451819363555827,-7.155454977509493,3.874851448916383,4.40981584587868,2.794139549812091,3.0110057941255515,2.1141993375281127,4.297707090836357,11.786611004054524,8.710807907524016,5.658161596691133,-1.2458928666951279,2.6666736649875005,3.481173541223206,3.219395168070592
GTEX-1C6VQ-0326-SM-7DHMS,-3.3745492528260463,5.280396418925972,3.803850062824546,10.752580140814688,0.622304511697075,3.2074756237744824,-0.15037626198656956,5.581970963810514,3.2582442444497555,6.743072678192806,8.568016913326849,3.745606413904053,2.410439360026344,3.855528106771095,-2.3809354612265006,2.627626311535626,-0.9279941025989389,4.71525235567033,-6.1106715177673205,4.419961474485057,5.268344559944943,2.7914465685126655,3.5930222260451714,1.7541652712188829,3.7731779321473864,13.767234609610268,10.375632901838069,7.559645863526121,-2.289634923573526,2.604237822365018,3.1246788186459526,3.293176013842522
GTEX-1C6VR-2526-SM-7DHMT,-3.510848186803612,4.129674218801886,5.516815783376671,11.884310438236394,0.9460411056264045,3.1444828720855806,0.026243454071568747,4.537442119154328,2.7533424601167726,5.2398669129457085,9.014740084723549,2.881905949389827,2.821627875070948,3.3162082861971154,-4.022843699435103,3.88298761723724,-0.6379131872237538,4.328618485618966,-6.9098796685802855,4.995376582530356,4.267681011761734,3.295269352957249,2.7594130338077174,1.6220467847173943,3.6337047877472517,11.697692485492167,10.015781367529737,6.508862980533287,-1.4367655389176168,3.161328868610422,4.154400939696005,2.7561543077930573
GTEX-1C6VS-0126-SM-7PC2H,-3.549742908596606,4.881726048724972,5.377448481661113,10.694953151957732,0.578784772524314,2.1727846460948546,0.4527237068663718,5.231311140400915,2.031125245477089,6.893884206978991,8.83452945540534,5.191378806095014,2.580143736796338,4.386651867075035,-3.5530391996096813,2.848957700617022,-0.7996701808754869,4.983832800285962,-5.9510355506194825,3.8315113967806145,4.514771621456061,2.835498464568765,2.8348101894112823,1.350718850127078,3.3468034089769185,12.246923327560275,8.624248747768535,6.418915077736324,-1.7336126877124942,2.778849557114149,4.081409743735396,3.0478191726582087
GTEX-1C6WA-0326-SM-7DUGE,-3.7501714416502896,3.6789612546490735,5.088592037174968,11.90053494919585,0.8978264769858372,2.898720629724929,0.5338429208918554,5.027683468136401,2.2669577759248103,5.969509230873407,9.617522426403692,4.108393919582849,2.8367925057514984,3.696624857319172,-4.362333230174314,3.829825041354101,-0.6506283639566858,4.938535835788324,-6.247242847943686,4.810593065372218,4.701043261913859,3.081422201938697,3.133981268178294,1.5471401315804867,3.8975975805060847,12.114218749621719,10.298615114599798,7.188723963768484,-1.3428319449812929,3.2291964901626384,3.6447122207127745,3.1298573011559516
GTEX-1CAMQ-0326-SM-7MXUI,-3.658750080013315,4.670840659789307,4.558335756777698,9.684490096161406,0.5940309231488179,2.2968237724099576,0.7027252304364683,4.809885877414066,2.5119610724937327,6.589469747529762,8.712615556639674,4.850948403797288,2.6371012877700784,3.5595693553634202,-4.417024201626602,2.7846292076167196,-0.5539326606621902,4.604737362438171,-5.790568532646409,4.688879677959092,4.463057469763317,2.8023514420944315,3.08079818228199,1.2895522732447295,3.811705846255862,11.164433511702038,8.542263611492327,6.758562207625377,-1.5406515493211688,2.8854691465286915,3.8760305612142147,3.0629221210609723
GTEX-1CAMR-1726-SM-793CU,-3.0701991366407557,5.128278904895453,4.38816961668523,9.257251994748634,1.1133335582062296,2.9581510526339754,-0.9398631175544581,5.2652333986480695,2.731168133935892,7.003319616310819,7.700918538669697,4.497497982866521,2.719606773833753,3.257041239689454,-3.1455383380791,2.337068312782179,-0.7830527153329391,4.582598713761652,-6.223086521241052,3.839959992301973,5.333518974706081,3.383076746683485,3.2893849822164984,2.3076544752656396,3.4154863974731255,12.039713724762507,8.595177857992645,5.8310142443951944,-1.5657703132025085,2.6229302445428444,3.300118514903737,2.5959236526809004
GTEX-1CAMS-0126-SM-79396,-3.3548928482302913,5.485880493216543,4.7369368450092475,10.122161385200148,0.9473595692585425,3.177446581309495,-0.40614176620183307,4.944398635995297,3.41873268255739,7.545526495563009,8.420709104902391,4.462689559651278,3.251821624322985,3.857857971738651,-3.428425070284622,2.618411444032666,-0.6701159352930379,4.44263849311924,-6.583792408214859,4.042243330656433,5.400054853475698,3.0388847321922436,3.172088917114296,2.2145984231012372,2.9395679044435794,12.460495141046495,8.966488651116634,6.245716974484253,-1.553387425461238,2.5726873498512792,3.4276363957143032,2.817397915794126
GTEX-1CAV2-2426-SM-7P8QF,-3.61293204448474,4.292976072676503,4.644008370078136,10.089317723569343,0.6397279110795933,1.9078031001355222,1.2257891968347487,4.559189745394547,2.114599928737089,6.369963827432844,9.046268049444675,5.361322994123717,2.7277960756317707,3.7634168072989884,-4.471906299770834,2.680879786544442,-0.8114140804132609,4.510282506968657,-5.722020450405524,3.9576933401435554,4.604744364272552,2.5892796242310077,2.8471778428500873,1.6576242705270112,3.249619527181653,11.015880878517708,8.375477396016526,5.82058182259731,-1.841246923525158,2.493806190373391,3.987806085429032,2.8642412233688535
GTEX-1CB4E-2126-SM-793AP,-3.3650196480315278,4.499982143926325,5.177890697812178,11.15585799902019,0.8497210497332671,2.9050179366705104,-0.5013943190678238,4.761473124418634,3.1027364622020337,6.583305328619695,8.309520410078111,3.714608707471264,2.8541243880755447,3.028552281595106,-4.566649964760941,2.571325944909836,-0.6899757162117343,4.264631158339515,-7.81048491371118,4.120938921609719,4.192219481390282,2.996099703955725,2.8109579386445405,2.0724711086056664,3.5093580766678145,11.813827665689889,8.642633183624778,5.887023954718058,-1.6517455949937552,3.212799547667222,3.1021285441765447,2.7379357324470135
GTEX-1CB4F-0326-SM-9MQKD,-3.363208533539977,3.8397948087389526,4.764589683386498,10.798488860305879,0.7098699408742131,3.0846491684437343,-0.15217280672807307,4.313678602497238,2.8550116488886634,5.929038263072551,8.422788013368073,4.036254751523321,2.855466597031182,3.462526010473399,-4.285841129560475,2.7097349737620595,-0.856466191023379,4.128945026710956,-7.035793833301686,3.7606486729714748,4.308020080556308,3.2500971259527605,3.262962286619383,1.5380234520400284,3.795528545746269,11.673319978255446,8.387856130326709,6.7167041268910115,-1.1795898278705876,3.513941101488865,3.278689706068895,2.607557538592551
GTEX-1CB4G-0426-SM-7MXUN,-3.3418816717182755,3.3130768865242746,5.684580809681917,11.085198823718297,0.6378811911609661,2.829187613205357,0.793084027041715,3.9601526727344685,2.8046968247139805,4.949207574785825,9.13836342828352,3.048833171524836,2.993763860288751,3.077231433877154,-5.137223839204254,3.325668852382461,-0.9681673523915099,4.263478071620718,-6.330144356796607,5.294770707117141,3.970634517962508,3.0781210360723077,2.3310772058708342,1.8587667104477823,3.9354291286414806,10.668622619622631,8.990022448474347,6.046077263675149,-1.480503376569396,3.0203924981734267,4.302491078412208,2.758830226673746
GTEX-1CB4H-0426-SM-7MXTL,-3.6004962880722275,5.928776617745745,3.7043088320752857,10.498245550219346,0.6950920016567285,3.332357279009971,-0.32413573925239403,4.750379512465395,3.3453194206171073,7.252168751898104,9.598375149973666,4.771482828313631,2.301895681828172,4.359410405914881,-3.190461344706878,2.670679372289992,-0.8291077845759485,4.3629335424271165,-5.872194684122309,4.177533827152471,5.7418287661573135,2.9890177117651593,3.5629087824066845,2.300749934091381,3.1864382965783404,13.55589544445916,9.825732955511604,7.030059945747707,-1.294937721105074,4.037390336963493,3.495674785414128,3.0539867082052172
GTEX-1CB4I-0326-SM-7DHMM,-3.3508190645212883,4.273485837558897,4.463595020239974,9.789201363619222,0.6358349126154268,2.8379743123062653,-0.29602955620144406,4.64177399270083,2.976870665948753,6.237763110633544,7.942721452472486,4.168994473921069,2.4854537995643726,2.8854643852835795,-3.786829986237773,2.294818721660486,-0.7110531556796595,4.103181574470154,-7.259285830025725,3.916326565882912,4.034434344724547,2.6640071858022596,2.478374013430602,2.0858166798353746,3.798350921120852,11.59382297819677,8.452525059877834,5.034025534609914,-1.6625950626090988,2.264823710672569,2.982335109411959,2.9236576922454383
GTEX-1CB4J-1226-SM-7P8P3,-3.6508403466913277,6.157503764267341,4.14663517182264,10.413211210317568,0.32141706884328924,3.4232262479494784,0.03516761666989964,5.923303565706429,3.5635264591355,7.81015544291476,9.29983297725325,5.286224888369889,2.741899706675648,4.169782276994387,-2.9296510479213302,2.589373133099774,-0.795817642485985,4.897073739885372,-6.368307298159963,4.052831611645062,6.180772712912143,3.0276768312908575,4.083749641305903,1.980837275554042,3.945781353650491,13.87058669494992,9.790626131958371,7.38103603955513,-1.6921277900644272,3.06190731715237,4.18430249133844,3.0697787804540724
GTEX-1E1VI-0426-SM-7DHN1,-3.5701097598839024,3.943262333921627,5.465442404955312,11.270637982883235,1.032073305007978,2.639008938513587,0.34457843569928787,4.813912207381291,2.329354592599947,5.494670360147207,9.611569769131938,3.5728504641899685,3.0206784056648646,3.1581356151658104,-4.284225758544173,3.3802132043948196,-0.6045890964295955,4.547941982710172,-6.864382923226763,4.665629627914769,4.236625239925562,2.914844906133499,2.5738520492068977,1.3862085107769495,3.9418979638010097,11.477203528651142,9.636994923574086,6.57625613696757,-2.0402588113704643,2.1867718276418375,3.8320195501857706,2.821590695955289
GTEX-1E2YA-0526-SM-7P8RY,-3.207703598432175,4.9368404005118,4.667033345835565,10.664357549184016,0.5591099387529691,3.1393411979173904,0.028137645138723317,5.338297306818181,2.6888481071980537,6.617472084548498,8.833555856007616,4.213950336347444,2.5005708825691877,3.892448726421355,-3.3565596484568085,2.8903543105007254,-0.7222240840787737,4.478180500935983,-6.106109311166955,4.8029484376090625,4.783923862065411,3.179768343326421,3.964060781557768,1.5831582482709912,3.708616196119458,13.22456919192328,9.47411079629647,7.06353340174903,-1.9282408562882112,3.3232120671715406,3.89484405015255,3.5516974049270655
GTEX-1EH9U-0326-SM-7P8S2,-3.471217092620524,5.233917290128123,2.8165920909171045,9.026758104540136,0.303483365891278,2.8803397206141517,0.3895103083276099,4.689812071243127,2.610382495708813,6.358102998849894,8.595534695201717,4.848967734411904,2.7543851951551814,3.1744800944333336,-3.2851019913011803,2.4102611943876218,-0.6899531922393606,4.731203584743319,-5.546602372634337,3.7970514429196878,5.142190832323437,2.768534017337524,3.419813542726529,1.5916986203273846,3.661619623470682,12.562729463060114,9.161535699520362,6.383987130133563,-1.870381079997355,3.0413227034878556,3.1138460381598203,3.2669835770729754
GTEX-1EMGI-0326-SM-9MQM5,-3.431875245354935,3.9167132066634687,4.938821454911597,11.149762756297454,0.8823710443276819,2.7231545341721555,0.6337768261156479,4.855057391580834,2.6031616968826707,5.641936346909588,8.613736552496777,3.9385252816497345,2.8080344174437215,4.099017223936741,-4.340455258185212,3.378191518611788,-0.5814979844598658,4.546561231131151,-5.938852789652019,4.754283394800053,4.187943000217082,3.676489767431259,3.19311418093498,1.173898387375669,3.372154133893795,11.123658610694317,8.738457355772873,6.074492191086565,-1.8352198126452588,3.395803670366787,3.7481468241277254,2.9312548980496347
GTEX-1EN7A-0326-SM-7P8T1,-3.558955574354508,3.443744847642017,5.297471602036121,10.497350221733228,0.32720830922074856,2.437526332390973,0.8138580316561557,4.483228421916885,2.4797776295694014,4.791136473815424,9.232051108601054,4.019687751955224,2.719586225549441,2.7035531037132152,-5.50479961882125,2.836289135931619,-0.9229875006360482,3.9160234757141814,-7.4455097766281755,3.94447963549017,3.5989532467221172,2.41496958048932,2.420222786530051,1.5007070022814673,4.154062161530935,10.355254151566117,8.182179823327624,6.067256276844528,-1.9334764017479191,2.558578844902831,3.405023058098554,2.4047112148215697
GTEX-1EU9M-0126-SM-7P8P8,-3.304589380341784,3.928291131506762,5.434671641258851,11.74503663545924,0.9198686141227392,2.7747890773583075,-0.3373687350991518,4.885648868209262,2.7305488957030017,6.485122336651233,8.691878431877553,3.8560719688558645,2.4264167465682975,3.772713466193957,-4.519876557276359,2.948779102918197,-0.8086382539092174,4.488007337899726,-6.999696133411087,4.619517433229392,4.393108387735691,3.138594747548298,3.342337980560064,1.5593411927698066,3.4377726637401462,11.89949619605263,9.679221137014876,6.462091575821185,-1.332795313023404,3.134975472914263,3.4768119083968085,2.965850368357034
GTEX-1EWIQ-0626-SM-7PBYW,-3.5236762136434723,3.7500975300226758,5.734371000184668,11.690365928074867,0.9095393300452669,3.0005186140014897,0.15761680425617086,4.551184360626714,3.040128650528608,5.069762308717788,8.976647577449704,3.339600128794119,2.9467064739543067,3.7919020897713684,-4.405060155848971,3.4167386893041494,-0.7113008838803591,4.7006215112752345,-6.760932337650857,4.589995763521603,4.23795101674118,3.231413628809998,2.6655453971546708,1.4645131614800824,3.616826867606363,11.449778320575808,9.680466150955363,6.759236752533388,-1.580898701541576,3.587288351076991,3.43417211061943,2.3367195667246925
GTEX-1EX96-1526-SM-7PBXK,-3.4357337444145166,3.9893517736216095,4.625715657272469,11.222588042238675,0.7552845135485128,2.8206773471260425,-0.14245193845004367,5.0064235854704755,2.362311896722758,5.538387868161232,8.86566429407202,4.082112597788024,2.403796012106652,3.8250878282803638,-4.261651011520332,2.9359284243910664,-0.992079144143272,4.329444387394171,-6.956589934501479,3.935531919340343,4.118457808869462,3.2254220548010872,3.0077581414961565,1.4664871158806296,3.9434374729119495,11.207450861356882,8.444020298428038,5.986986187927159,-1.6023900249617489,3.2370328098477166,3.292054176379953,2.7573906056477613
GTEX-1F48J-0526-SM-9WYSX,-3.083426790959114,5.386787163269496,4.463691268897778,10.737705695442271,1.0778518124802285,3.219980994669061,-0.3425605337875865,4.938166531434382,3.8067819175350275,6.366515637470959,7.799641511974595,4.7697684874493325,2.679786429307908,4.505430834408653,-3.4446588498420745,2.506157944661269,-0.7391599156493189,4.3286017489974355,-6.841163650332418,3.925919767743751,5.153706514693872,3.033503807360695,3.44172733357238,1.832633115990614,2.940372841616103,11.8040598046629,9.00466842682003,6.02290478741288,-1.368759249801158,3.1066372617704423,2.997838776408492,2.6915032161068755
GTEX-1F52S-0826-SM-7P8TQ,-3.147225724898236,5.15176424530271,3.708957408007635,9.569115007214121,0.46611721118012844,3.4003484485405355,-0.728049175334796,4.9911387271039915,3.10186791220979,6.859605736486674,7.856949934606546,5.069648134077848,2.584023755261246,3.921832673370578,-2.962644216812113,2.4709019277109983,-0.535021425483696,4.609879620547557,-5.856261881514975,3.120369163037749,5.003582257506699,3.0568830910847153,3.9266052072827393,2.1568015472309026,3.2399896221289146,11.907975591118287,8.76107312457164,5.735881765169398,-1.2745179561830984,3.0738974744741028,3.400534514228755,3.0769043515176127
GTEX-1F5PK-2626-SM-7RHH6,-3.188297866305641,4.927789856422045,4.1409055968515815,9.832012705343082,0.9149742647620944,3.4875369425694243,-1.5785776317737106,4.676911010545442,3.042433350293754,6.940300757453852,7.915171766018903,3.6531108717401617,2.807787055723881,4.265820207124421,-2.2423804228754807,2.7075215513677744,-0.5258286545353963,4.471120557002131,-6.142230797782434,3.9002123095066454,4.993110097771074,3.38224519895717,3.2705890413576713,2.195191162466452,3.315006813440252,12.957819713236427,9.117783721523217,7.185936373202918,-1.901588362767686,4.169095117673434,2.596796603614705,3.0277869965471935
GTEX-1F5PL-0426-SM-7P8PR,-3.69017924818917,5.45550516523761,5.184350717190854,10.415298204289808,0.9007550426712878,2.7303347605973043,-0.3246178697514334,4.961294623161431,3.0778943416796913,6.987616608520315,8.93450678716459,4.596545775279626,2.619824978958943,4.096501482114152,-3.4818480972592525,3.0579552684528433,-0.756040572597341,5.126072046660268,-6.70794979662041,4.03698543679212,4.761317368623391,2.841764676806668,2.642727319100294,2.01342733298559,3.111583751968841,12.363263695604505,9.375248611827969,6.37641775570769,-1.7224519820329687,2.9368156496127775,3.6748709473895276,3.080883315810794
GTEX-1F6I4-0326-SM-7P8T8,-3.0632175562375914,3.1677889289208623,4.893465949095394,10.30105248392947,0.8052552851873416,2.0468906333962518,1.2972926411797403,4.128054562963289,2.6020468480122316,5.620663097397667,8.230765386373124,4.015201333830071,2.5154623890584644,2.655423968847169,-5.0941570072076745,2.3153162528752023,-0.6728810992557424,4.218277488337915,-6.832780673378711,3.675246357874246,3.636008971695476,2.7782151289013566,2.185021353927729,1.5434409880225584,4.059614219631947,10.09087448507782,7.826992271645882,5.288637075835052,-1.6270779544537188,2.708455679152576,3.2732602559903947,2.288944523609484
GTEX-1F6IF-0226-SM-7PBZ6,-3.3341515752613904,4.04768743162711,5.476456708488326,12.24434503719887,1.0057723987167844,3.3927233924674134,0.24665075168440145,5.464201679785945,2.8853860730639846,4.8297795972405995,8.254879702632813,3.2710263645204707,2.9013948597562513,4.074339028213389,-3.5363634245600095,3.650993182854195,-0.6031395531801765,4.734283461291422,-6.291624175176174,4.237857514439035,4.796981508249833,3.2746628011898715,2.955904541292355,1.6160453344002423,3.5638333693573174,11.127743266307782,10.286770702638343,7.060719757591221,-1.4929193963616898,2.734643805122162,3.8028051024984184,2.9298181990233463
GTEX-1F75A-0626-SM-7PBYI,-3.5691785490298837,3.3672207174693094,5.202593620193681,11.668100590580899,0.7771606585901748,3.9093820561621606,0.6727105949786124,4.945005003574527,2.7189230270260754,4.906057466908294,8.507463433108844,3.5937406771303158,2.690934579901382,3.193253025008363,-4.466998670661166,3.3071915140184323,-0.6526799936647399,4.540055245055707,-7.617890958510565,4.071640354778285,3.9420877722010994,2.9609951408093873,2.607503690475854,1.3714127310118092,3.9969222101055895,10.718429971067222,9.069768289575295,6.261661635753178,-1.676875004209464,2.7556839898099965,3.499023123569738,2.528161843329644
GTEX-1F75B-0526-SM-7P8T5,-3.375713123150627,5.368851627365143,4.336048277324928,9.472217889526064,0.45503008755729984,3.1432638665330708,-0.5459638782095364,4.627076462659773,2.983330956476376,7.030113876702201,8.052720440258435,4.929450692141679,2.636586815925104,4.044673807203226,-3.3308803541814545,2.449214318801841,-0.6115862178796017,4.441668924631178,-5.649578654182846,3.27970161013861,5.057059125120471,3.004151964967212,3.525371086567837,2.2086747342731967,3.0757017117135854,12.287828510501521,8.511844410837716,6.06798425174431,-1.6591232016550947,2.7502006523873836,3.7105715921639177,2.8081988678682657
GTEX-1F75I-0526-SM-7RHI3,-3.202044725696285,4.651315964634745,4.732502232721245,8.582976400599643,1.0841650630309794,2.7906584624702555,-0.47099007829007056,4.990921817341297,2.369693756211507,6.764287076298953,8.28652991052858,4.189250772483086,2.784288186263281,3.003245744681811,-3.8869197675865497,2.151696015489804,-0.8628337521803412,4.443094039309484,-5.838051171163351,3.9088826103482153,4.225433976316365,3.2179761264893374,2.4142050446953793,2.0472074366405586,3.716763810203583,10.763186877459843,8.22193102632831,4.977333381017985,-1.5651093751889409,2.2109371400087787,3.164522621022819,2.5482543540651106
GTEX-1F75W-0326-SM-7PC2Q,-3.3050129208824255,3.341811634645191,5.1375366074860604,10.998341497666653,0.8814165604811186,2.610003446774748,1.0376501558506193,4.767164455167012,2.7200655080724947,5.114031789980198,8.603387788006012,3.8747646083386784,2.630252354981774,3.584841308428002,-4.800965510137748,3.3894845229651342,-0.6024518491478781,4.89824554582504,-6.524442905173274,4.447065600320393,4.023612482462063,2.864361520769849,2.531492782526704,1.335829773262469,4.111730496768447,10.999644290331046,8.945183718375052,6.226156273963447,-1.538744584871438,2.9613331063940542,3.5062429387145113,2.7066186892953024
GTEX-1F7RK-0326-SM-7RHH7,-3.2111395625465704,3.277843361531016,5.011134378567445,10.922502707355486,0.6741652603518052,2.5053023981056506,0.9687546178154585,4.00314638921348,2.5922901966105263,4.8958629834343865,8.653345666638064,3.188491505625348,2.7915659108374618,2.644586124617211,-4.960066740081726,3.091805370901563,-0.8603028723687067,4.398556542615491,-6.914670923996969,4.826571776790126,3.655554603914285,2.775760033762847,2.0905619736994927,1.4242296178079077,4.176536077274028,10.126021123220957,8.644760502739377,5.34645042969002,-1.4527353527754026,3.0665941416794547,3.4726445639151606,2.108594982040024
GTEX-1F88E-1826-SM-9MQLV,-3.3507037781497218,5.688766115553244,3.7728520850772864,11.001511653546988,0.8437140679219204,3.1323257871789734,-1.0403759250305944,5.164074114675429,3.1508182426201703,6.711098232680274,8.76098445016476,4.119597451343562,2.3134111114491236,4.1410496215202315,-2.7570870841560398,2.760013107486016,-0.8558991610492834,4.513732255781791,-6.251381151057471,4.573852466446736,5.472570173952353,3.2878413345930175,3.7221931815779508,2.067187621597982,3.5784537235477414,13.08016719864581,9.658387479116675,6.95058926158134,-1.383034170041399,3.47989692733752,3.110477246673219,3.2038131127144136
GTEX-1F88F-2526-SM-7PC2R,-3.310263058703355,3.456179281699825,4.279554666303216,10.287988376760714,0.34383114417354294,1.9736813712021857,0.7345302386086072,3.609067452860335,2.3867858273101916,5.3323681923421535,9.0605078996452,3.499375194061429,2.5281822019547926,2.891667116427492,-4.846695167236014,2.5516082537025326,-0.7816523398999452,4.335302200361074,-5.3671980377424,3.518994376465366,3.510657770112488,2.6021883070423915,2.613939726787295,1.4624632391971437,3.7629787156239933,10.489654579317088,8.244231443737613,5.6099174602858115,-1.3326621858094547,2.7682843665189174,3.118072661234825,2.460065649766125
GTEX-1FIGZ-1726-SM-9MQKS,-3.6117668514285697,4.623981396878311,4.992157685846395,9.326939325478811,0.6434822665817277,2.531241502025001,-0.4553159486911505,5.051537329829349,2.614896404546806,6.87107614058537,8.521542137481426,4.289979036998538,2.7269235129034195,3.093082258133295,-3.5085104273543997,2.769580554787241,-0.9468852585997941,4.140614058748227,-6.480495893311249,4.1100563322857635,4.2441292927748595,3.0885766635646372,2.760791549085781,2.1727666288297702,3.550179026249867,11.665906169452589,8.300465295036133,5.657128491802518,-1.5259659130636936,2.4739918000578727,4.071892970415241,2.5752530650201733
