permutation_id	density	edge_count	mean_degree
46	0.0027578317314076177	270	1.2189616252821671
47	0.002359478259093184	231	1.0428893905191874
48	0.002502476941462468	245	1.1060948081264108
49	0.0026761181986251696	262	1.182844243792325
50	0.002696546581820782	264	1.1918735891647856
51	0.002400335025484408	235	1.0609480812641083
52	0.002512691133060274	246	1.110609480812641
53	0.0027782601146032295	272	1.2279909706546275
54	0.00257397628264711	252	1.1376975169300225
55	0.0026148330490383337	256	1.1557562076749435
56	0.002890616222179096	283	1.2776523702031604
57	0.0027067607734185877	265	1.1963882618510158
58	0.002686332390222976	263	1.1873589164785554
59	0.0029621155633637376	290	1.309255079006772
60	0.00262504724063614	257	1.1602708803611739
61	0.00247183436666905	242	1.09255079006772
62	0.00252290532465808	247	1.1151241534988714
63	0.0030029723297549616	294	1.327313769751693
64	0.0028599736473856776	280	1.2641083521444696
65	0.0030131865213527675	295	1.3318284424379232
66	0.002645475623831752	259	1.1693002257336342
67	0.002410549217082214	236	1.0654627539503385
68	0.0027578317314076177	270	1.2189616252821671
69	0.002553547899451498	250	1.1286681715575622
70	0.002512691133060274	246	1.110609480812641
71	0.0027782601146032295	272	1.2279909706546275
72	0.002604618857440528	255	1.1512415349887133
73	0.0031051142457330216	304	1.3724604966139955
74	0.002645475623831752	259	1.1693002257336342
75	0.002451405983473438	240	1.0835214446952597
76	0.0031561852037220515	309	1.3950338600451466
77	0.0027782601146032295	272	1.2279909706546275
78	0.0029110446053747076	285	1.2866817155756207
79	0.0027271891566141996	267	1.2054176072234764
80	0.00257397628264711	252	1.1376975169300225
81	0.0026148330490383337	256	1.1557562076749435
82	0.0028089026893966477	275	1.2415349887133182
83	0.0026148330490383337	256	1.1557562076749435
84	0.0030029723297549616	294	1.327313769751693
85	0.0032787555028957233	321	1.4492099322799097
86	0.0027067607734185877	265	1.1963882618510158
87	0.0028804020305812895	282	1.27313769751693
88	0.0028701878389834836	281	1.2686230248306998
89	0.002594404665842722	254	1.146726862302483
90	0.0027271891566141996	267	1.2054176072234764
91	0.0027782601146032295	272	1.2279909706546275
92	0.0026761181986251696	262	1.182844243792325
93	0.002533119516255886	248	1.1196388261851016
94	0.002543333707853692	249	1.1241534988713318
95	0.0030336149045483794	297	1.3408577878103838
96	0.0029621155633637376	290	1.309255079006772
97	0.0030438290961461857	298	1.345372460496614
98	0.002492262749864662	244	1.1015801354401806
99	0.0027169749650163937	266	1.200902934537246
100	0.0028191168809944536	276	1.2460496613995484
101	0.0027680459230054236	271	1.2234762979683973
102	0.0026761181986251696	262	1.182844243792325
103	0.002328835684299766	228	1.0293453724604966
104	0.0029519013717659317	289	1.3047404063205417
105	0.0026761181986251696	262	1.182844243792325
106	0.002737403348212006	268	1.2099322799097065
107	0.002359478259093184	231	1.0428893905191874
108	0.002655689815429558	260	1.1738148984198646
109	0.0028599736473856776	280	1.2641083521444696
110	0.0028701878389834836	281	1.2686230248306998
111	0.0027782601146032295	272	1.2279909706546275
112	0.0029110446053747076	285	1.2866817155756207
113	0.0028599736473856776	280	1.2641083521444696
114	0.0029008304137769017	284	1.2821670428893905
115	0.00257397628264711	252	1.1376975169300225
116	0.0027067607734185877	265	1.1963882618510158
117	0.002645475623831752	259	1.1693002257336342
118	0.002543333707853692	249	1.1241534988713318
119	0.002553547899451498	250	1.1286681715575622
120	0.003442182568460619	337	1.5214446952595937
121	0.002328835684299766	228	1.0293453724604966
122	0.002604618857440528	255	1.1512415349887133
123	0.002686332390222976	263	1.1873589164785554
124	0.0027169749650163937	266	1.200902934537246
125	0.002410549217082214	236	1.0654627539503385
126	0.00257397628264711	252	1.1376975169300225
127	0.0031561852037220515	309	1.3950338600451466
128	0.002410549217082214	236	1.0654627539503385
129	0.002410549217082214	236	1.0654627539503385
130	0.0026659040070273637	261	1.1783295711060948
131	0.002645475623831752	259	1.1693002257336342
132	0.002645475623831752	259	1.1693002257336342
133	0.002287978917908542	224	1.0112866817155757
134	0.002441191791875632	239	1.0790067720090293
135	0.0023696924506909902	232	1.0474040632054176
136	0.0022164795767239003	217	0.9796839729119639
137	0.0027271891566141996	267	1.2054176072234764
138	0.0027782601146032295	272	1.2279909706546275
139	0.002359478259093184	231	1.0428893905191874
140	0.0026659040070273637	261	1.1783295711060948
141	0.0028804020305812895	282	1.27313769751693
142	0.0031051142457330216	304	1.3724604966139955
143	0.0029825439465593494	292	1.3182844243792324
144	0.0029416871801681258	288	1.3002257336343115
145	0.0027578317314076177	270	1.2189616252821671
146	0.002553547899451498	250	1.1286681715575622
147	0.002737403348212006	268	1.2099322799097065
148	0.0028191168809944536	276	1.2460496613995484
149	0.0027782601146032295	272	1.2279909706546275
150	0.002441191791875632	239	1.0790067720090293
151	0.002737403348212006	268	1.2099322799097065
152	0.002635261432233946	258	1.164785553047404
153	0.0030642574793417975	300	1.3544018058690745
154	0.0025637620910493038	251	1.1331828442437923
155	0.0027578317314076177	270	1.2189616252821671
156	0.0028497594557878717	279	1.2595936794582392
157	0.0026659040070273637	261	1.1783295711060948
158	0.0029621155633637376	290	1.309255079006772
159	0.002655689815429558	260	1.1738148984198646
160	0.002737403348212006	268	1.2099322799097065
161	0.002839545264190066	278	1.255079006772009
162	0.0028701878389834836	281	1.2686230248306998
163	0.002839545264190066	278	1.255079006772009
164	0.0028497594557878717	279	1.2595936794582392
165	0.0031357568205264393	307	1.3860045146726863
166	0.002839545264190066	278	1.255079006772009
167	0.0031663993953198574	310	1.399548532731377
168	0.002533119516255886	248	1.1196388261851016
169	0.0029519013717659317	289	1.3047404063205417
170	0.0027271891566141996	267	1.2054176072234764
171	0.0030540432877439916	299	1.3498871331828441
172	0.0026659040070273637	261	1.1783295711060948
173	0.0030846858625374093	302	1.363431151241535
174	0.00242076340868002	237	1.069977426636569
175	0.002553547899451498	250	1.1286681715575622
