gene,log2FC,lfcSE,stat,pvalue,padj
GALE,-0.9902452340976168,0.9176864410860235,-1.079067086275923,0.28055782248104033,0.8644221024468488
HMGCL,1.3622741631116293,0.2963892941435276,4.59623269136011,4.301982558060496e-06,0.00829563140018967
FUCA1,-0.1452001704545481,0.45368576681486994,-0.32004568156046687,0.7489337013946804,0.9744082918876578
PNRC2,0.5826559810847152,0.5218816713635444,1.1164522784683797,0.26422858645539893,0.8516991465798429
SRSF10,-0.37534695703850557,0.2760612839769697,-1.3596508414045438,0.17394044122088304,0.8009079544838943
AL591178.1,-2.0516624959470695,1.4924928205399617,-1.3746548510731251,0.16923847472983178,
MYOM3,0.2509626243456317,0.9285908671729415,0.2702617839756249,0.786958863682095,0.978857302007678
IFNLR1,0.39713190678751,1.4076817983134535,0.2821176683987209,0.7778532858432874,
STPG1,0.7725372225005475,0.4849492655600176,1.5930268944905492,0.11115415780610667,0.7448963192976884
NIPAL3,-0.03389198116799595,0.5495900499778927,-0.061667748841812656,0.9508274237636088,0.9955935740702435
RCAN3AS,-0.8051139870356474,1.4475151884793216,-0.5562041721174995,0.578071287429123,
RCAN3,-0.09090255492214215,0.6200803774986342,-0.14659801893560545,0.8834493174493986,0.9895848435118072
SRRM1,0.03219696724757,0.23608530960001228,0.1363785290246129,0.891522046437789,0.9911358784135166
CLIC4,0.8493419879215263,0.43113185345251176,1.9700283825469636,0.048835117796422876,0.6251169432536491
SYF2,-0.27706076699869736,0.4987001350003752,-0.5555658552177631,0.578507678777811,0.9543393188347435
AL031432.4,0.5554650088511041,0.857989621232126,0.6474029464988423,0.5173711894413923,0.9431394404825678
RSRP1,0.20649294695374093,0.29378938111173425,0.7028604851963908,0.4821426986629722,0.933433979399353
RHD,-0.1504027513867617,0.9998315762260028,-0.15042808705289834,0.8804268831249578,0.9893715300087219
TMEM50A,0.3249597001641954,0.6271369713995477,0.5181638381787641,0.6043439628309526,0.961121245589748
RHCE,0.8525628061955299,0.9308423928517693,0.9159045749770608,0.3597169470422449,0.8999442726604556
MACO1,-0.17953200583437842,0.31667463167041326,-0.5669289165582125,0.5707624771317352,0.9519923512051699
LDLRAP1,-0.24068556351153558,0.42900412433501334,-0.5610332159034955,0.5747748938026839,0.9528007242847691
AL606491.1,-0.8515380130967103,0.8474654466218443,-1.0048055840991512,0.3149904744934564,
MAN1C1,0.19985203155525383,0.3215624080405336,0.6215030941367439,0.5342686593125037,0.947267238831744
AL020996.1,0.5676687359259903,0.8556183442935336,0.6634602211511753,0.5070358479473327,0.9426242128911232
MTFR1L,0.44463583246206656,0.58895125777841,0.754962022051337,0.4502717698118419,0.9265666026672601
STMN1,0.4181217331330159,0.5849004257912563,0.7148596832826352,0.47469575147829224,0.9321764856772106
